Year,OBJECTID,GEOID,Tract Label,Tract Name,Community Reporting Area Name,Community Reporting Area ID,Tract Median Apartment Contract Rent per Square Foot,Tract Median Apartment Contract Rent per Unit,Year over Year Change in Rent per Square Foot,Year over Year Change in Rent per Unit,Cost Category,Year over Year Change in Rent Category,Mixed-Rate or Mixed-Income Apartments in Tract,PROPERTIES,Shape__Area,Shape__Length
2020,3490,53033010900,109,Census Tract 109,Georgetown,3.2,2.49,1247,809.716.599.190.284,726.978.998.384.491,Low,Stable,110,11,516.771.227.107.849,449.787.538.438.156
2020,3491,53033011002,110.02,Census Tract 110.02,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,185.089.084.571.838,225.111.267.649.617
2020,3492,53033011102,111.02,Census Tract 111.02,Seward Park,4.3,1.88,1261,273.224.043.715.846,293.877.551.020.408,Low,Stable,429,19,139.700.266.890.106,204.111.700.649.139
2020,3493,53033010702,107.02,Census Tract 107.02,High Point,2.2,2.41,1698,-113.970.588.235.294,-115.625,Medium,Decline,114,2,839.692.679.307.556,149.359.302.412.484
2020,3494,53033001100,11,Census Tract 11,Olympic Hills/Victory Heights,8.2,1.67,1253,-102.150.537.634.409,-953.068.592.057.762,Low,Decline,188,11,114.163.995.888.062,141.591.273.465.597
2020,3495,53033000700,7,Census Tract 7,Olympic Hills/Victory Heights,8.2,1.97,1396,-15,-120.311.394.196.745,Low,Decline,980,55,139.322.423.934.631,161.340.299.149.422
2020,3496,53033000202,02.02,Census Tract 2.02,Olympic Hills/Victory Heights,8.2,1.87,1495,108.108.108.108.108,101.351.351.351.351,Low,Stable,182,5,159.301.184.908.752,172.858.273.694.368
2020,3497,53033000101,01.01,Census Tract 1.01,Cedar Park/Meadowbrook,8.3,1.99,1418,0,-211.118.930.330.753,Low,Decline,1342,34,446.505.888.146.973,866.207.421.505.589
2020,3498,53033003301,33.01,Census Tract 33.01,Whittier Heights,10.2,2.52,1538,-232.558.139.534.884,-222.504.767.959.313,Medium,Decline,825,62,720.285.849.346.924,111.771.813.262.219
2020,3499,53033003602,36.02,Census Tract 36.02,Green Lake,9.4,2.94,1719,-264.900.662.251.656,-255.102.040.816.327,High,Decline,2445,53,562.188.608.477.783,114.710.943.824.279
2020,3500,53033001900,19,Census Tract 19,Northgate/Maple Leaf,8.1,2.77,2033,727.272.727.272.728,544.015.825.914.936,High,Stable,516,9,179.451.715.240.173,189.484.812.689.278
2020,3501,53033001702,17.02,Census Tract 17.02,Greenwood/Phinney Ridge,9.3,2.26,1587,-464.135.021.097.048,-479.904.019.196.161,Medium,Decline,856,22,137.792.757.612.915,174.764.075.143.324
2020,3502,53033006500,65,Census Tract 65,North Capitol Hill,6.3,2.68,1772,0,-169.014.084.507.042,Medium,Decline,1162,76,123.522.577.561.951,179.215.013.322.026
2020,3503,53033006200,62,Census Tract 62,Montlake/Portage Bay,7.1,0,0,0,0,0,0,0,0,246.106.197.424.011,400.105.992.573.485
2020,3504,53033005305,53.05,Census Tract 53.05,University District,7.2,2.86,1393,-694.444.444.444.445,-571.020.699.500.357,Medium,Decline,1254,38,229.223.661.618.042,604.860.922.233.999
2020,3505,53033002600,26,Census Tract 26,Ravenna/Bryant,7.3,2.79,1731,-106.382.978.723.404,-114.220.445.459.737,High,Decline,520,7,133.980.401.758.728,15.933.937.900.155
2020,3506,53033002000,20,Census Tract 20,Northgate/Maple Leaf,8.1,02.05,1518,-238.095.238.095.239,-219.072.164.948.454,Low,Decline,206,9,121.838.788.231.506,155.095.457.092.747
2020,3507,53033006300,63,Census Tract 63,Madison Park,6.5,2.4,1825,-123.456.790.123.458,-976.668.475.311.991,Medium,Decline,578,20,277.503.333.955.383,362.858.489.218.384
2020,3508,53033006600,66,Census Tract 66,Cascade/Eastlake,11.3,2.65,1769,-467.625.899.280.575,-4.430.037.817.396,Medium,Decline,1701,85,111.102.968.534.851,219.951.062.951.424
2020,3509,53033006900,69,Census Tract 69,Queen Anne,12.3,2.47,1611,334.728.033.472.804,326.923.076.923.077,Medium,Stable,468,34,974.217.664.987.183,156.665.439.544.695
2020,3510,53033006000,60,Census Tract 60,Queen Anne,12.3,2.54,1885,-193.050.193.050.192,-172.054.223.149.114,High,Decline,852,57,141.587.647.126.465,191.230.326.298.116
2020,3511,53033005201,52.01,Census Tract 52.01,Wallingford,11.2,2.98,1376,-687.500.000.000.001,-671.186.440.677.966,Medium,Decline,719,26,753.663.248.083.496,141.759.240.617.134
2020,3512,53033005000,50,Census Tract 50,Wallingford,11.2,2.82,1776,-342.465.753.424.658,-326.797.385.620.915,High,Decline,1210,68,815.194.229.489.136,11.560.148.011.522
2020,3513,53033008600,86,Census Tract 86,First Hill,6.1,2.83,1545,-841.423.948.220.064,-836.298.932.384.342,Medium,Decline,2382,55,765.661.662.564.087,116.407.206.126.296
2020,3514,53033008002,80.02,Census Tract 80.02,Belltown,13.1,3.36,2419,-76.923.076.923.077,-756.591.517.004.203,High,Decline,2002,18,252.202.980.825.806,799.838.246.587.977
2020,3515,53033007901,79.01,Census Tract 79.01,Central Area/Squire Park,5.3,2.51,1589,-66.914.498.141.264,-636.417.206.835.592,Medium,Decline,1053,50,287.629.950.189.209,787.940.433.949.822
2020,3516,53033007202,72.02,Census Tract 72.02,Cascade/Eastlake,11.3,3.43,2517,-524.861.878.453.039,-509.049.773.755.656,High,Decline,2195,14,302.007.566.329.956,759.170.188.344.636
2020,3517,53033007301,73.01,Census Tract 73.01,Cascade/Eastlake,11.3,2.66,1872,-163.522.012.578.616,-16.540.347.748.551,High,Decline,2356,17,269.934.410.806.274,742.261.069.281.975
2020,3518,53033010302,103.02,Census Tract 103.02,Columbia City,4.2,2.7,1891,-32.258.064.516.129,-332.310.838.445.808,High,Decline,1012,21,680.441.875.059.509,112.672.532.000.827
2020,3519,53033009100,91,Census Tract 91,Pioneer Square/International District,13.3,2.8,1773,-572.390.572.390.574,-589.171.974.522.293,High,Decline,1200,15,441.968.526.577.759,106.083.854.115.205
2020,3520,53033009200,92,Census Tract 92,Pioneer Square/International District,13.3,2.84,1672,-688.524.590.163.934,-680.044.593.088.071,Medium,Decline,486,12,345.608.855.044.556,126.871.211.893.969
2020,3521,53033011700,117,Census Tract 117,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,378.260.362.597.046,294.396.267.373.345
2020,3522,53033000500,5,Census Tract 5,Broadview/Bitter Lake,9.1,0,0,0,0,0,0,0,0,302.947.410.541.992,270.945.667.843.899
2020,3523,53033000601,06.01,Census Tract 6.01,Haller Lake,9.5,02.02,1421,253.807.106.598.985,237.752.161.383.285,Low,Stable,610,17,154.049.525.828.857,200.789.564.759.328
2020,3524,53033003500,35,Census Tract 35,Greenwood/Phinney Ridge,9.3,2.59,1283,318.725.099.601.594,313.504.823.151.125,Low,Stable,328,23,138.280.616.665.344,166.343.489.620.973
2020,3525,53033001500,15,Census Tract 15,North Beach/Blue Ridge,10.1,01.03,1201,980.392.156.862.746,109.427.609.427.609,Low,Stable,64,5,12.300.447.062.561,139.603.795.463.703
2020,3526,53033001400,14,Census Tract 14,North Beach/Blue Ridge,10.1,1.98,1561,206.185.567.010.309,156.148.340.923.878,Low,Stable,433,21,230.733.886.559.448,305.363.374.485.091
2020,3527,53033001300,13,Census Tract 13,Licton Springs,9.2,1.96,1219,0,-819.672.131.147.541,Low,Decline,954,75,127.100.369.901.733,148.810.870.453.396
2020,3528,53033003800,38,Census Tract 38,Ravenna/Bryant,7.3,3.41,1804,-229.226.361.031.519,-211.611.502.984.265,High,Decline,159,6,672.279.139.416.504,103.925.315.540.704
2020,3529,53033007001,70.01,Census Tract 70.01,Queen Anne,12.3,2.53,1505,201.612.903.225.806,17.579.445.571.332,Medium,Stable,1377,50,385.629.005.014.038,953.030.256.857.274
2020,3530,53033004800,48,Census Tract 48,Fremont,11.1,2.7,1564,-592.334.494.773.519,-578.313.253.012.048,Medium,Decline,350,29,138.338.868.196.411,188.222.365.726.525
2020,3531,53033005100,51,Census Tract 51,Wallingford,11.2,2.86,1262,-205.479.452.054.795,-201.863.354.037.267,Medium,Decline,350,24,949.035.015.280.151,134.625.915.467.426
2020,3532,53033008200,82,Census Tract 82,First Hill,6.1,3.2,2435,-69.767.441.860.465,-684.774.292.272.379,High,Decline,1962,15,404.477.382.589.722,91.021.403.414.799
2020,3533,53033010101,101.01,Census Tract 101.01,Columbia City,4.2,3,1379,273.972.602.739.726,268.056.589.724.497,Medium,Stable,319,10,938.181.013.056.946,153.116.567.050.508
2020,3534,53033012100,121,Census Tract 121,Arbor Heights,1.1,0,0,0,0,0,0,0,0,185.389.009.337.463,259.836.162.383.482
2020,3535,53033011901,119.01,Census Tract 119.01,Rainier Beach,4.1,0,0,0,0,0,0,0,0,180.976.407.372.589,204.856.455.423.004
2020,3536,53033000602,06.02,Census Tract 6.02,Haller Lake,9.5,1.9,1611,-452.261.306.532.664,-444.839.857.651.246,Low,Decline,396,9,259.475.078.614.197,232.217.047.501.309
2020,3537,53033000201,02.01,Census Tract 2.01,Olympic Hills/Victory Heights,8.2,1.81,1476,225.988.700.564.972,172.294.968.986.906,Low,Stable,873,13,194.461.763.249.207,186.515.780.841.956
2020,3538,53033003302,33.02,Census Tract 33.02,Whittier Heights,10.2,2.31,1455,873.362.445.414.848,761.772.853.185.596,Low,Stable,552,57,674.933.648.599.243,105.508.179.265.194
2020,3539,53033005304,53.04,Census Tract 53.04,University District,7.2,0,0,0,0,0,0,0,0,786.047.098.052.979,408.312.606.626.598
2020,3540,53033004202,42.02,Census Tract 42.02,Ravenna/Bryant,7.3,2.97,2035,102.040.816.326.531,119.343.610.144.207,High,Stable,115,6,131.416.884.516.602,156.516.663.663.576
2020,3541,53033007404,74.04,Census Tract 74.04,Capitol Hill,6.2,2.8,1627,358.422.939.068.093,370.141.887.723.627,Medium,Stable,1374,63,165.457.982.751.465,577.569.998.668.964
2020,3542,53033006701,67.01,Census Tract 67.01,Queen Anne,12.3,2.53,1895,-199.367.088.607.595,-197.033.898.305.085,High,Decline,2259,22,36.398.331.784.668,121.437.792.365.382
2020,3543,53033007800,78,Census Tract 78,Madrona/Leschi,5.1,2.23,1729,136.363.636.363.635,122.950.819.672.131,Medium,Stable,91,6,22.245.158.163.269,287.463.735.215.772
2020,3544,53033007503,75.03,Census Tract 75.03,Capitol Hill,6.2,2.65,1712,-179.566.563.467.492,-178.502.879.078.695,Medium,Decline,1704,24,201.861.436.813.354,648.438.948.226.953
2020,3545,53033007201,72.01,Census Tract 72.01,Cascade/Eastlake,11.3,2.93,1946,-114.803.625.377.643,-112.631.098.951.208,High,Decline,2271,15,162.255.890.014.648,58.732.165.106.452
2020,3546,53033007203,72.03,Census Tract 72.03,Cascade/Eastlake,11.3,3.4,2423,-633.608.815.426.997,-641.174.198.532.252,High,Decline,1770,16,623.880.494.293.213,124.939.648.041.578
2020,3547,53033010301,103.01,Census Tract 103.01,Columbia City,4.2,1.73,1536,116.959.064.327.485,853.578.463.558.766,Low,Stable,52,4,107.922.624.648.438,169.243.685.147.596
2020,3548,53033009900,99,Census Tract 99,North Delridge,2.1,2.64,1569,-149.253.731.343.284,-12.586.532.410.321,Medium,Decline,996,26,70.254.374.707.016,646.336.615.792.341
2020,3549,53033009500,95,Census Tract 95,Mt. Baker/North Rainier,4.4,2.94,1365,341.296.928.327.638,367.647.058.823.529,Medium,Stable,158,13,274.243.056.749.573,296.182.112.966.095
2020,3550,53033009400,94,Census Tract 94,North Beacon Hill/Jefferson Park,3.6,3.1,1730,-321.543.408.360.122,-345.622.119.815.668,High,Decline,689,55,181.506.256.758.423,188.745.831.831.158
2020,3551,53033011801,118.01,Census Tract 118.01,Rainier Beach,4.1,1.64,1147,123.456.790.123.456,114.638.447.971.781,Low,Stable,257,12,126.711.735.070.038,158.498.135.377.743
2020,3552,53033011602,116.02,Census Tract 116.02,Fauntleroy/Seaview,1.2,02.03,1401,357.142.857.142.856,339.483.394.833.948,Low,Stable,113,13,169.241.732.272.644,247.040.405.747.324
2020,3553,53033011401,114.01,Census Tract 114.01,Roxhill/Westwood,2.4,02.01,1758,-986.547.085.201.795,-979.989.738.327.347,Medium,Decline,565,6,132.733.691.432.037,174.780.591.593.666
2020,3554,53033010701,107.01,Census Tract 107.01,High Point,2.2,1.82,1573,-421.052.631.578.947,-408.536.585.365.854,Low,Decline,214,5,15.726.285.722.641,213.023.651.802.902
2020,3555,53033010602,106.02,Census Tract 106.02,Fauntleroy/Seaview,1.2,2.24,1475,135.746.606.334.843,165.403.170.227.429,Low,Stable,374,23,154.620.140.646.667,237.749.471.378.089
2020,3556,53033000900,9,Census Tract 9,Cedar Park/Meadowbrook,8.3,0,0,0,0,0,0,0,0,100.311.588.856.812,208.281.661.958.069
2020,3557,53033000402,04.02,Census Tract 4.02,Broadview/Bitter Lake,9.1,1.92,1284,267.379.679.144.384,239.234.449.760.766,Low,Stable,589,28,193.622.205.229.187,213.971.752.981.976
2020,3558,53033000300,3,Census Tract 3,Haller Lake,9.5,1.44,1093,140.845.070.422.535,157.992.565.055.762,Low,Stable,83,7,130.338.645.966.187,172.980.295.354.457
2020,3559,53033003202,32.02,Census Tract 32.02,Sunset Hill/Loyal Heights,10.3,2.43,1666,8.298.755.186.722,847.457.627.118.644,Medium,Stable,386,35,102.898.184.570.313,129.453.948.643.709
2020,3560,53033003000,30,Census Tract 30,Whittier Heights,10.2,2.53,1583,242.914.979.757.083,22.609.819.121.447,Medium,Stable,361,28,160.722.220.088.196,16.061.947.620.856
2020,3561,53033001701,17.01,Census Tract 17.01,Greenwood/Phinney Ridge,9.3,2.92,1840,343.642.611.683.841,491.534.680.502.458,High,Stable,716,36,960.902.608.453.369,171.644.547.776.423
2020,3562,53033001600,16,Census Tract 16,North Beach/Blue Ridge,10.1,3.13,1853,-126.182.965.299.685,-138.371.474.188.398,High,Decline,222,14,205.753.927.101.746,231.476.459.804.202
2020,3563,53033002100,21,Census Tract 21,Wedgwood/View Ridge,7.4,3.34,1316,-318.840.579.710.146,-626.780.626.780.627,Medium,Decline,483,17,146.967.967.441.101,161.399.218.598.102
2020,3564,53033003900,39,Census Tract 39,Wedgwood/View Ridge,7.4,1.83,1248,166.666.666.666.667,146.341.463.414.634,Low,Stable,108,8,104.813.349.800.415,132.009.092.050.947
2020,3565,53033007102,71.02,Census Tract 71.02,Queen Anne,12.3,2.91,1891,-582.524.271.844.659,-577.977.080.219.233,High,Decline,1435,28,36.155.008.977.356,114.999.407.456.685
2020,3566,53033006702,67.02,Census Tract 67.02,Queen Anne,12.3,2.69,1841,-222.543.352.601.156,-22.189.349.112.426,High,Decline,1281,34,328.014.799.505.615,85.938.649.046.644
2020,3567,53033005401,54.01,Census Tract 54.01,Fremont,11.1,03.07,1962,-863.095.238.095.238,-848.880.597.014.925,High,Decline,1167,38,789.227.058.761.597,1.974.010.787.087
2020,3568,53033008004,80.04,Census Tract 80.04,Belltown,13.1,2.68,2073,-915.254.237.288.136,-911.880.754.055.239,High,Decline,1067,10,290.832.663.348.389,149.449.795.882.911
2020,3569,53033008003,80.03,Census Tract 80.03,Belltown,13.1,2.87,1869,-114.197.530.864.198,-112.114.014.251.781,High,Decline,1361,13,212.204.371.142.578,872.099.942.149.515
2020,3570,53033008402,84.02,Census Tract 84.02,Capitol Hill,6.2,2.86,1765,-238.907.849.829.352,-23.783.185.840.708,High,Decline,1968,41,156.550.771.533.203,522.086.848.686.108
2020,3571,53033007303,73.03,Census Tract 73.03,Cascade/Eastlake,11.3,3.52,2861,-108.860.759.493.671,-109.277.708.592.777,High,Decline,2365,11,337.459.639.306.641,79.848.635.220.016
2020,3572,53033010002,100.02,Census Tract 100.02,North Beacon Hill/Jefferson Park,3.6,2.54,1569,16,148.771.021.992.238,Medium,Stable,532,22,10.204.645.644.455,137.327.653.894.052
2020,3573,53033011902,119.02,Census Tract 119.02,Rainier Beach,4.1,0,0,0,0,0,0,0,0,162.908.136.344.757,288.975.986.341.236
2020,3574,53033011802,118.02,Census Tract 118.02,Rainier Beach,4.1,02.09,1281,154.696.132.596.685,156.137.184.115.523,Low,Significant Rise,67,3,123.230.567.394.714,172.015.467.858.114
2020,3575,53033004703,47.03,Census Tract 47.03,Ballard,10.4,2.71,1510,-655.172.413.793.103,-667.490.729.295.426,Medium,Decline,1102,56,130.309.181.381.531,187.188.593.915.212
2020,3576,53033001000,10,Census Tract 10,Cedar Park/Meadowbrook,8.3,1.95,1490,209.424.083.769.634,212.474.297.464.016,Low,Stable,122,5,102.702.716.852.112,131.470.305.998.084
2020,3577,53033000403,04.03,Census Tract 4.03,Broadview/Bitter Lake,9.1,1.87,1406,-53.191.489.361.701,-706.214.689.265.537,Low,Decline,454,12,788.118.592.349.243,140.970.266.947.453
2020,3578,53033003201,32.01,Census Tract 32.01,Sunset Hill/Loyal Heights,10.3,2.67,1716,-152.380.952.380.952,-151.754.819.574.889,Medium,Decline,1069,29,119.277.886.225.891,320.945.033.857.248
2020,3579,53033004600,46,Census Tract 46,Green Lake,9.4,2.19,1371,921.658.986.175.116,110.619.469.026.549,Low,Stable,65,7,278.293.687.579.956,255.142.239.990.877
2020,3580,53033004702,47.02,Census Tract 47.02,Ballard,10.4,2.85,1721,-594.059.405.940.593,-590.486.604.702.023,High,Decline,1695,45,2.867.507.734.375,695.644.967.487.604
2020,3581,53033002700,27,Census Tract 27,Green Lake,9.4,2.2,1603,917.431.192.660.551,100.819.155.639.572,Low,Stable,354,24,170.580.792.767.029,219.428.352.783.745
2020,3582,53033001800,18,Census Tract 18,Licton Springs,9.2,1.99,1396,505.050.505.050.506,215.362.526.920.316,Low,Stable,762,65,101.828.822.714.539,13.946.100.028.213
2020,3583,53033005202,52.02,Census Tract 52.02,Wallingford,11.2,2.71,1581,-590.277.777.777.778,-583.680.762.358.547,Medium,Decline,1573,54,286.519.363.619.995,784.530.321.659.896
2020,3584,53033005303,53.03,Census Tract 53.03,University District,7.2,0,0,0,0,0,0,0,0,243.497.844.945.679,339.046.213.661.119
2020,3585,53033004402,44.02,Census Tract 44.02,University District,7.2,2.87,1438,141.342.756.183.746,141.043.723.554.302,Medium,Stable,1310,66,317.502.143.328.857,748.797.985.687.102
2020,3586,53033004401,44.01,Census Tract 44.01,University District,7.2,2.94,1341,-516.129.032.258.065,-509.554.140.127.389,Medium,Decline,521,30,747.957.176.147.461,129.489.751.357.778
2020,3587,53033005307,53.07,Census Tract 53.07,University District,7.2,3.12,1304,645.161.290.322.581,-766.283.524.904.215,Medium,Stable,416,20,139.952.647.988.892,475.885.069.026.771
2020,3588,53033004101,41.01,Census Tract 41.01,Laurelhurst/Sand Point,7.5,1.8,1180,112.359.550.561.798,854.700.854.700.855,Low,Stable,71,3,167.168.526.628.113,242.301.579.430.562
2020,3589,53033005402,54.02,Census Tract 54.02,Fremont,11.1,2.85,1685,-562.913.907.284.768,-731.573.157.315.732,High,Decline,924,43,499.314.186.450.195,100.637.978.469.566
2020,3590,53033007700,77,Census Tract 77,Central Area/Squire Park,5.3,3.34,1481,906.344.410.876.127,954.328.561.690.525,High,Stable,468,23,113.912.082.196.655,152.422.097.594.939
2020,3591,53033007502,75.02,Census Tract 75.02,Capitol Hill,6.2,2.87,1710,-528.052.805.280.527,-542.035.398.230.089,High,Decline,1844,66,340.050.355.529.785,740.362.929.266.713
2020,3592,53033007600,76,Census Tract 76,Miller Park,6.4,2.89,1689,-26.936.026.936.027,-27.073.732.718.894,High,Decline,1089,58,615.538.938.891.602,990.636.833.563.623
2020,3593,53033010200,102,Census Tract 102,Seward Park,4.3,1.85,1285,109.289.617.486.339,86.342.229.199.372,Low,Stable,76,4,301.290.792.078.857,334.394.693.972.433
2020,3594,53033010401,104.01,Census Tract 104.01,Beacon Hill,3.5,0,0,0,0,0,0,0,0,17.543.421.029.068,173.429.302.013.933
2020,3595,53033010402,104.02,Census Tract 104.02,Beacon Hill,3.5,1.83,1387,110.497.237.569.061,580.130.529.369.108,Low,Stable,71,5,187.596.928.948.212,189.250.430.066.197
2020,3596,53033010501,105.01,Census Tract 105.01,West Seattle Junction/Genesee Hill,1.3,2.59,1842,-407.407.407.407.409,-396.246.089.676.747,Medium,Decline,1631,20,798.674.671.530.151,124.900.968.039.152
2020,3597,53033010102,101.02,Census Tract 101.02,Columbia City,4.2,0,0,0,0,0,0,0,0,173.146.100.391.541,22.274.170.768.035
2020,3598,53033009802,98.02,Census Tract 98.02,West Seattle Junction/Genesee Hill,1.3,03.01,1745,66.889.632.107.022,28.735.632.183.908,High,Stable,390,22,992.751.052.307.129,129.827.549.339.758
2020,3599,53033009000,90,Census Tract 90,Judkins Park,5.2,2.41,1597,-511.811.023.622.047,-522.255.192.878.338,Medium,Decline,768,18,921.217.319.689.941,143.191.029.916.181
2020,3600,53033026400,264,Census Tract 264,South Park,3.1,0,0,0,0,0,0,0,0,461.382.048.629.761,576.340.767.367.231
2021,3601,53033001201,12.01,Census Tract 12.01,Northgate/Maple Leaf,8.1,2.37,1692,62.780.269.058.296,648.206.419.131.529,Medium,Rise,1230,22,10.851.861.641.449,158.997.733.430.541
2021,3602,53033000404,04.04,Census Tract 4.04,Broadview/Bitter Lake,9.1,2.23,1813,772.946.859.903.382,810.971.973.762.671,Medium,Rise,509,7,67.916.527.237.854,129.625.584.131.713
2021,3603,53033004901,49.01,Census Tract 49.01,Fremont,11.1,2.51,1463,803.212.851.405.605,966.183.574.879.227,Low,Stable,991,108,535.088.821.542.358,937.965.576.684.679
2021,3604,53033003601,36.01,Census Tract 36.01,Green Lake,9.4,03.08,1758,657.439.446.366.782,673.952.641.165.756,Medium,Rise,860,40,725.587.906.799.316,118.942.888.948.854
2021,3605,53033002800,28,Census Tract 28,Greenwood/Phinney Ridge,9.3,2.19,1353,921.658.986.175.116,112.107.623.318.386,Low,Stable,350,34,106.371.518.217.773,13.201.311.297.987
2021,3606,53033003100,31,Census Tract 31,Sunset Hill/Loyal Heights,10.3,02.01,1385,151.515.151.515.151,131.675.201.170.446,Low,Stable,107,14,231.374.640.452.271,247.045.678.017.235
